
Frequency (Hz),S11_Real,S11_Imag,S12_Real,S12_Imag,S13_Real,S13_Imag,S14_Real,S14_Imag,S21_Real,S21_Imag,S22_Real,S22_Imag,S23_Real,S23_Imag,S24_Real,S24_Imag,S31_Real,S31_Imag,S32_Real,S32_Imag,S33_Real,S33_Imag,S34_Real,S34_Imag,S41_Real,S41_Imag,S42_Real,S42_Imag,S43_Real,S43_Imag,S44_Real,S44_Imag
11614000000.0,0.007658942,0.7060034,-0.06719892,-1.007876,0.9032023,-0.1218376,0.5684597,0.7797707,-1.200261e-05,-7.424954e-06,1.096251,-0.7575604,0.7843372,-0.2242253,0.6232129,0.6032009,0.1239079,0.8588849,-0.474035,0.8303432,-0.06397738,-1.030091,0.5385543,-0.7283364,0.06013222,0.8137801,-0.4809306,0.7635705,-0.2969974,-0.7507405,1.248386,-0.3383545
11672000000.0,-0.08437819,-0.6963413,0.689323,-0.7226138,0.5825276,0.7016245,-0.3557827,0.8882778,9.393708e-06,2.915931e-05,1.27963,0.4044873,0.6197171,0.5441276,-0.1709828,0.8507056,-0.3918616,0.7775275,-0.8574642,0.3923181,0.7538123,-0.7126811,0.8960913,-0.1149713,-0.4260696,0.7012764,-0.8321911,0.3244899,0.3473864,-0.7296174,1.01747,0.778708
11730000000.0,0.1617406,0.6892487,0.9923975,0.001926433,-0.2782122,0.8673992,-0.937172,0.1734691,2.475752e-06,-4.984524e-05,0.46176,1.232616,-0.1195524,0.8186288,-0.8091023,0.3138855,-0.7705902,0.4232307,-0.9291105,-0.1720005,1.018577,0.1550275,0.7018979,0.5654883,-0.7571802,0.3360098,-0.8671904,-0.2153576,0.7729641,-0.2517409,0.03397182,1.252673
11788000000.0,-0.2170913,-0.6613541,0.677098,0.7200775,-0.8743728,0.2569683,-0.6692569,-0.6754389,-2.33251e-05,5.825909e-06,-0.6203497,1.130411,-0.7448558,0.3583892,-0.7126079,-0.4939259,-0.8736423,-0.1146079,-0.6415224,-0.6895283,0.5012756,0.8843157,0.08067986,0.8958153,-0.8056197,-0.1881013,-0.5521435,-0.6949614,0.7093611,0.3913297,-0.896674,0.8497326
11846000000.0,0.2944113,0.6438044,-0.05018058,0.9815578,-0.7256352,-0.5454497,0.1407658,-0.93729,-3.618952e-05,3.078637e-05,-1.23977,0.3206774,-0.7334089,-0.387653,-0.02710688,-0.8711537,-0.6117676,-0.6313564,-0.07003342,-0.9335434,-0.350464,0.9471727,-0.5826903,0.6764773,-0.5063853,-0.6601002,0.01554222,-0.8896874,0.2002695,0.7894597,-1.233533,-0.04849605
11904000000.0,-0.3539722,-0.5972212,-0.7452971,0.6309695,-0.007246145,-0.9018322,0.8241169,-0.4597381,-5.117561e-06,5.913746e-06,-1.103862,-0.6521743,-0.1368031,-0.817545,0.6725205,-0.555339,-0.0594207,-0.8691996,0.5429831,-0.7501101,-0.9386207,0.3825763,-0.8831552,0.04294367,0.0477325,-0.8282391,0.590709,-0.6572508,-0.4367645,0.6810743,-0.8534325,-0.9076967
11962000000.0,0.4135508,0.5712214,-0.9805234,-0.1045533,0.7109045,-0.572656,0.883657,0.3608803,-1.597225e-05,-2.322403e-05,-0.3339916,-1.247103,0.5642916,-0.6251754,0.8648471,0.1808779,0.5321155,-0.6858609,0.8963277,-0.1964626,-0.9392877,-0.4049977,-0.6380994,-0.6135346,0.593115,-0.5897057,0.883167,-0.09626006,-0.8035485,0.1430173,0.03450208,-1.266154
12020000000.0,-0.4702902,-0.5134214,-0.6019273,-0.7762557,0.8902506,0.2027006,0.2676806,0.9153064,-0.8609396,-0.04200085,0.6736709,-1.131441,0.8419251,0.0546568,0.3969087,0.7896449,0.8557038,-0.1756869,0.8114847,0.4364759,-0.3827522,-0.9584371,0.007764455,-0.8894323,0.8374074,-0.06240647,0.7307211,0.5017396,-0.6590592,-0.4838486,0.9712209,-0.8538505
12078000000.0,0.5139771,0.482188,0.1415804,-0.9775565,0.370498,0.8429878,-0.5776199,0.764227,-0.5630574,-0.6522025,1.324996,-0.2352641,0.4601358,0.7183189,-0.4029997,0.7916806,0.7741736,0.4037606,0.3514497,0.8457453,0.4394397,-0.9451551,0.6486985,-0.6157704,0.6870823,0.4833439,0.2448748,0.8505716,-0.0945896,-0.8133972,1.289555,0.2056207
12136000000.0,-0.5500762,-0.4132291,0.7922244,-0.5744429,-0.5005184,0.7654527,-0.9493769,-0.06753752,0.08187711,-0.8605207,0.9991748,0.898205,-0.3465965,0.7734703,-0.8791154,0.09205665,0.4040732,0.7829242,-0.202694,0.9015512,1.007177,-0.2728581,0.8895265,0.0458686,0.2836719,0.7951146,-0.2920637,0.8373754,0.5270811,-0.6310362,0.6278509,1.131515
12194000000.0,0.6159953,0.3369898,0.9602368,0.1808548,-0.9116352,-0.0956676,-0.3728974,-0.8764989,0.6773992,-0.5311702,-0.08730819,1.31655,-0.8435531,0.0419813,-0.4785873,-0.7397895,-0.0421225,0.8814783,-0.6261793,0.6784954,0.8248522,0.623397,0.5793894,0.6810531,-0.1581243,0.8283609,-0.6763638,0.5721885,0.823136,-0.04522121,-0.4717895,1.183611
12252000000.0,-0.6393119,-0.2643445,0.5325075,0.8208314,-0.2729592,-0.8785744,0.6628234,-0.6883349,0.854991,0.1287231,-1.047368,0.7769544,-0.3688386,-0.7602528,0.4971736,-0.7286475,-0.4236644,0.7851286,-0.8696629,0.3446291,0.01378933,1.02651,-0.09912451,0.8937799,-0.5080135,0.6840068,-0.8671439,0.223567,0.6101135,0.5701422,-1.186563,0.4341255
12310000000.0,0.6600384,0.246918,-0.2324258,0.9601729,0.7192469,-0.5912123,0.894683,0.3619976,0.4959882,0.7082796,-1.275308,-0.2354861,0.5749554,-0.6271245,0.8647408,0.1977137,-0.7110822,0.5403619,-0.9344813,-0.04237308,-0.7785028,0.6710726,-0.7255998,0.551196,-0.7479025,0.4077571,-0.8811062,-0.1602949,0.00701644,0.8352892,-1.138184,-0.5441489
12368000000.0,-0.6744085,-0.1401353,-0.8578887,0.5072863,0.8536339,0.3928892,0.05869931,0.973511,-0.1758159,0.85286,-0.7399839,-1.059379,0.8241834,0.253778,0.1891481,0.8792458,-0.8838758,0.1536296,-0.8127496,-0.4715766,-1.027347,-0.1112859,-0.9054598,-0.1397109,-0.8582575,0.01593141,-0.7129326,-0.5543199,-0.6048779,0.5925326,-0.4440356,-1.18832
12426000000.0,0.6934336,0.09773421,-0.9615811,-0.2732514,0.07960685,0.9383137,-0.8215636,0.5289872,-0.7389124,0.4672922,0.1941452,-1.284491,0.1840674,0.8463805,-0.6776732,0.5960983,-0.8308039,-0.3291312,-0.4458492,-0.8239912,-0.6579577,-0.8028235,-0.5263921,-0.7516419,-0.7371092,-0.4352995,-0.3132167,-0.8437836,-0.8418634,-0.01883256,0.5140812,-1.173242
12484000000.0,-0.6906082,-0.003739542,-0.4834174,-0.8920996,-0.7419003,0.5975914,-0.9060976,-0.3971056,-0.8522853,-0.2141063,1.067698,-0.7868041,-0.6088146,0.6367159,-0.8848816,-0.2403797,-0.4788578,-0.7490818,0.1239165,-0.9230273,0.08448532,-1.041088,0.1762481,-0.896977,-0.3445724,-0.7861449,0.2435753,-0.8712417,-0.5656514,-0.6237357,1.222098,-0.4398598
12542000000.0,0.6989478,-0.02767465,0.2985702,-0.9558654,-0.9082685,-0.2346887,-0.217409,-0.9523979,-0.4441376,-0.764484,1.317271,0.2832153,-0.8612189,-0.102752,-0.3317976,-0.8438226,0.09352633,-0.8850359,0.6770166,-0.6456856,0.8114114,-0.6693698,0.7667871,-0.4825689,0.2162343,-0.8310636,0.7320561,-0.5331391,0.05608204,-0.8382469,1.128889,0.6537482
12600000000.0,-0.6662922,0.138832,0.9035887,-0.4234836,-0.4314047,-0.8315313,0.5602288,-0.7967702,0.2290277,-0.8550139,0.6055228,1.203228,-0.5137843,-0.7028712,0.3916534,-0.821364,0.6913099,-0.5576641,0.9281847,0.03874705,1.033406,0.1761098,0.8748437,0.2244589,0.7396232,-0.4293907,0.8864245,0.1606558,0.6498721,-0.5261358,0.1839861,1.282341
12658000000.0,0.6743626,-0.184111,0.9104328,0.3798121,0.4167534,-0.8279356,0.9662518,-0.01433113,0.7738585,-0.4486005,-0.5668426,1.215782,0.2440262,-0.832695,0.8916293,-0.191458,0.8977556,0.001290572,0.6906481,0.6355412,0.493991,0.9142857,0.4313861,0.7927446,0.8489223,0.1348523,0.5739455,0.697104,0.8313873,0.1143848,-0.8811232,0.9379241
12716000000.0,-0.6585308,0.2042286,0.2381341,0.9678856,0.93282,0.1133127,0.34025,0.9165422,0.8232218,0.3404373,-1.320661,0.1778128,0.8744358,-0.053265,0.4846288,0.7815142,0.73,0.5266872,0.1882767,0.9179807,-0.539643,0.8872136,-0.3880141,0.8315566,0.6038086,0.6110075,0.04596289,0.9001384,0.4003833,0.7387987,-1.266962,-0.1941688
12774000000.0,0.6205144,-0.305937,-0.4461461,0.9014815,0.4717058,0.8238242,-0.5409489,0.8284333,0.4076433,0.7998575,-1.100092,-0.7302366,0.5701698,0.6750957,-0.3432103,0.863543,0.4169863,0.8118057,-0.2563221,0.9154035,-1.009775,0.271017,-0.8482597,0.3864226,0.2618181,0.8336325,-0.3769335,0.835301,-0.1774349,0.8417831,-0.849499,-0.9569765
12832000000.0,-0.5532452,0.4108958,-0.9803482,0.295229,-0.5193161,0.8157606,-1.003026,-0.0967603,-0.3011601,0.8565005,-0.2679244,-1.280337,-0.3397838,0.8296313,-0.9363346,0.09723473,-0.05092986,0.9255721,-0.6915914,0.6681307,-0.8905631,-0.5607142,-0.8895903,-0.3521454,-0.2032583,0.8657589,-0.7623208,0.5295905,-0.7367504,0.4592609,0.04322309,-1.279349
12890000000.0,0.5396972,-0.4303547,-0.9262108,-0.4975845,-0.9912968,-0.04687472,-0.4213767,-0.9456738,-0.8431082,0.3826036,0.6843514,-1.122168,-0.9139276,0.1158955,-0.5551624,-0.7897364,-0.5202295,0.7880547,-0.9520256,0.2236449,-0.2512423,-1.027749,-0.3806719,-0.8880628,-0.6271501,0.6603457,-0.9494394,0.07128356,-0.861017,-0.2186922,0.9127147,-0.9074269
12948000000.0,-0.4572252,0.5093087,-0.2923842,-0.9983308,-0.4432348,-0.875506,0.608955,-0.8240187,-0.8757472,-0.3326275,1.293103,-0.320254,-0.544468,-0.7316223,0.4136968,-0.8626014,-0.8501446,0.4300392,-0.9473065,-0.2821116,0.524287,-0.9255717,0.3702105,-0.8938251,-0.8778557,0.263653,-0.8603036,-0.4144348,-0.4539649,-0.7654819,1.293778,0.006968932
13006000000.0,0.439658,-0.5314554,0.5127839,-0.9073835,0.5452238,-0.8177384,1.016359,0.1293688,-0.3742811,-0.8572442,1.115101,0.747967,0.3735333,-0.8372458,0.9599001,-0.0559378,-0.9460754,-0.05982706,-0.6634833,-0.7234308,1.02467,-0.2867212,0.8904901,-0.3574326,-0.8867599,-0.220366,-0.5244347,-0.7997114,0.2390864,-0.8555207,0.8580239,0.9711239
13064000000.0,-0.3433692,0.5887862,0.9904159,-0.253817,0.9595341,0.07354385,0.3770421,0.9324556,0.3513736,-0.8648417,0.1294593,1.341053,0.8959152,-0.08371408,0.5130309,0.7987096,-0.7774625,-0.5365221,-0.1955274,-0.965194,0.8933079,0.5645152,0.8632998,0.3976864,-0.6419516,-0.6428326,-0.03615953,-0.9509003,0.7772352,-0.4239966,-0.2123041,1.2798
13122000000.0,0.3118834,-0.6059184,0.8615215,0.5582961,0.4019144,0.8814604,-0.6391531,0.781198,0.8592969,-0.3369775,-0.9923591,0.927618,0.5108951,0.7500092,-0.4545444,0.8408136,-0.3648405,-0.8567076,0.3440789,-0.9058086,0.1205871,1.045179,0.299901,0.9002183,-0.1881986,-0.8758661,0.4806904,-0.8094104,0.8325641,0.2801961,-1.14676,0.6244851
13180000000.0,-0.2050554,0.6559768,0.1882849,1.020335,-0.5627381,0.7988936,-1.009386,-0.1619786,0.8399176,0.4026383,-1.339678,-0.2045634,-0.3904593,0.8263581,-0.9648291,0.03546958,0.1748479,-0.9187294,0.7962111,-0.5652059,-0.7635673,0.7316481,-0.4613616,0.8400933,0.3368609,-0.8396164,0.8566849,-0.4102755,0.3754657,0.8101317,-1.21261,-0.4883844
13238000000.0,0.1677155,-0.6569683,-0.6308069,0.8617569,-1.003251,-0.07684197,-0.3878696,-0.9762764,0.2886556,0.8972608,-0.7267925,-1.118197,-0.9330671,0.088671,-0.5344693,-0.8260463,0.6690745,-0.6703983,0.9841085,-0.02620395,-1.057262,-0.1396564,-0.9477753,0.2527069,0.762561,-0.5107857,0.9510465,0.1454438,-0.3344998,0.8299636,-0.4623737,-1.214569
13296000000.0,-0.06127271,0.6857845,-1.077095,0.1758947,-0.5029927,-0.8963226,0.6150079,-0.8824875,-0.4596732,0.8467667,0.26215,-1.289754,-0.5963081,-0.7419154,0.4076388,-0.9124805,0.9550958,-0.1787133,0.8460178,0.5514564,-0.6140729,-0.878713,-0.8512632,-0.5128158,0.9442694,0.009760304,0.7233953,0.671512,-0.8571651,0.3366458,0.5138577,-1.183288
13354000000.0,0.01037898,-0.6759578,-0.8835425,-0.6470086,0.4778707,-0.9138546,1.078255,0.03091348,-0.9405791,0.2702467,1.07043,-0.7615663,0.3050995,-0.9013991,0.9871227,-0.146651,0.9130181,0.3913988,0.4096759,0.9444521,0.1724542,-1.062547,-0.2389531,-0.9872877,0.7937375,0.5474778,0.2265019,0.9776374,-0.85277,-0.3782828,1.181353,-0.5017635
13412000000.0,0.07715713,0.6786787,-0.1844185,-1.094844,1.038012,-0.1282698,0.5915458,0.9180825,-0.8586661,-0.4835894,1.30167,0.1969323,0.9303613,-0.2535164,0.6773108,0.7505949,0.5462916,0.840645,-0.1916372,1.020628,0.8527745,-0.6605229,0.5232229,-0.8611406,0.3592905,0.9083614,-0.3601431,0.9537681,-0.3280905,-0.8886918,1.190231,0.4726256
13470000000.0,-0.150452,-0.6568893,0.6266618,-0.8805915,0.6670172,0.7687185,-0.4201349,0.9788417,-0.2604738,-0.9449257,0.7570584,1.083276,0.7049438,0.623926,-0.250218,0.9600652,-0.01077893,0.9981763,-0.7216494,0.7507751,1.06831,0.1167654,0.9830555,-0.220621,-0.2019273,0.9448985,-0.8189206,0.5903073,0.3897203,-0.8644839,0.4632927,1.194235
13528000000.0,0.2106857,0.6480277,1.06819,-0.1565049,-0.2813491,0.977937,-1.048452,0.1779307,0.4896364,-0.8243784,-0.3419608,1.298007,-0.1468045,0.9339742,-0.9475533,0.3073398,-0.5638741,0.7936408,-0.9947832,0.2017606,0.642932,0.8536702,0.8407695,0.5392031,-0.693257,0.6358708,-0.9887164,0.01053141,0.8739904,-0.313386,-0.6254241,1.13392
13586000000.0,-0.2973912,-0.601112,0.8466235,0.6549625,-0.9605875,0.2996231,-0.7194149,-0.7724107,0.9279559,-0.2010564,-1.267179,0.5231615,-0.8529773,0.3832457,-0.7706239,-0.6183363,-0.9116502,0.3035093,-0.9210787,-0.4163765,-0.2479458,1.042426,0.1768835,0.9748081,-0.9258966,0.09841743,-0.7998697,-0.5691871,0.8198473,0.4130733,-1.301001,0.2076208
13644000000.0,0.3381085,0.5955518,0.1068796,1.086554,-0.7888119,-0.657315,0.2665315,-1.043604,0.7754237,0.544494,-1.181843,-0.6938913,-0.7969139,-0.5215731,0.1097835,-0.9956306,-0.9096291,-0.2972333,-0.4952369,-0.8736763,-0.990497,0.4362336,-0.5884024,0.8141248,-0.8000981,-0.4753726,-0.3063639,-0.9339122,0.2508235,0.8804071,-0.9800041,-0.8875387
13702000000.0,-0.4287144,-0.5138225,-0.6987934,0.8532248,0.09184567,-1.030923,1.02363,-0.3781714,0.133371,0.9602039,-0.2394862,-1.323286,-0.0199562,-0.9559657,0.8924894,-0.4711876,-0.5651102,-0.7940948,0.1186086,-1.018698,-0.9592925,-0.5189876,-0.9953144,0.1365228,-0.3719013,-0.8768175,0.3069325,-0.9547676,-0.4741376,0.8073881,0.004839514,-1.308549
13760000000.0,0.4530661,0.511657,-1.103125,0.08709457,0.9150846,-0.4937378,0.8813443,0.6488402,-0.6004518,0.7826279,0.7621331,-1.080872,0.7931069,-0.5391186,0.8808548,0.4954031,-0.01030726,-0.990799,0.6835899,-0.7775269,-0.2455711,-1.06553,-0.7991781,-0.6308005,0.19692,-0.9474267,0.8070968,-0.6170843,-0.9129182,0.2260961,0.9144782,-0.9096755
13818000000.0,-0.5308607,-0.4010527,-0.8522067,-0.733218,0.9371572,0.4872452,-0.04929895,1.11188,-0.9837266,0.1218831,1.281766,-0.2531867,0.9038277,0.3614916,0.07521093,1.02587,0.5548821,-0.8197722,1.006001,-0.2436292,0.5808016,-0.9265631,-0.1017378,-1.010007,0.7006921,-0.6726414,1.016873,-0.05092734,-0.8128777,-0.506135,1.272483,-0.02614605
13876000000.0,0.5514947,0.3938931,-0.0789399,-1.120061,0.1105777,1.049423,-0.9542421,0.5678212,-0.7854035,-0.6129721,1.092843,0.6986761,0.1903444,0.9500035,-0.8162301,0.6184495,0.930702,-0.3690655,0.9796399,0.3713627,1.054101,-0.2762505,0.6715221,-0.7766484,0.9597608,-0.1789319,0.8784118,0.5239823,-0.2337066,-0.9319564,0.9212373,0.8629563
13934000000.0,-0.6177382,-0.2496681,0.7353302,-0.8457394,-0.8146677,0.6665438,-0.9895827,-0.4951414,-0.1248795,-0.9731255,0.2681732,1.277172,-0.6925619,0.6762936,-0.9597943,-0.3569483,0.9867507,0.1836692,0.6243296,0.8448171,0.9504474,0.5226549,1.03236,-0.07611121,0.8873529,0.3554074,0.4476189,0.900813,0.484814,-0.8008969,0.007315803,1.268867
13992000000.0,0.6197246,0.2718916,1.092219,-0.05756642,-0.9692246,-0.3310794,-0.09119032,-1.074701,0.5982065,-0.7491215,-0.8082438,1.068893,-0.9174292,-0.2268016,-0.1934388,-0.9812754,0.7126426,0.6703949,0.06343827,1.031577,0.294715,1.043521,0.7563111,0.675378,0.5302289,0.7665811,-0.1271726,0.977006,0.8977433,-0.205421,-0.9840542,0.8474075
14050000000.0,-0.6602705,-0.1221004,0.7824915,0.75456,-0.2051115,-0.9974281,0.8808717,-0.6080919,0.9415649,-0.08378095,-1.375875,0.005308116,-0.2739619,-0.9007173,0.7461748,-0.6530241,0.2249445,0.9348494,-0.5096834,0.8801818,-0.5996797,0.9149123,0.02598139,1.002168,0.02309058,0.9196341,-0.6405501,0.7376807,0.7558367,0.5029679,-1.300658,-0.270465
14108000000.0,0.6577182,0.1299994,-0.01837509,1.087386,0.7573578,-0.6748644,0.963347,0.468318,0.7043508,0.6240273,-0.8314998,-1.096437,0.6322501,-0.6861662,0.9326579,0.3228947,-0.3237948,0.8983755,-0.911148,0.4508785,-1.104829,0.08496589,-0.7153936,0.6952984,-0.4821607,0.780371,-0.9412639,0.2620826,0.158814,0.8970262,-0.5848263,-1.195993
14166000000.0,-0.6750477,0.01595634,-0.8164954,0.744203,0.9764403,0.3206613,0.06811965,1.08452,0.03568726,0.9480404,0.2965767,-1.314944,0.920521,0.2051923,0.1790723,0.9819944,-0.7654652,0.5842813,-1.01673,-0.1222946,-0.7443141,-0.832078,-1.002706,-0.0493311,-0.8347177,0.4050017,-0.9461408,-0.2927758,-0.5364764,0.7371965,0.513603,-1.203512
14224000000.0,0.6653615,-0.01722974,-1.107349,-0.07058271,0.2219157,1.006575,-0.9093597,0.6062667,-0.6628192,0.6973982,1.130271,-0.6799486,0.2994364,0.8993201,-0.7639624,0.6570556,-0.9677913,0.08949077,-0.8026797,-0.6568026,0.1536827,-1.105461,-0.6548235,-0.7710874,-0.9328279,-0.09111601,-0.6562642,-0.7551783,-0.915741,0.129511,1.1964,-0.4599703
14282000000.0,-0.6462414,0.1747297,-0.7179629,-0.8591084,-0.7677522,0.7027048,-0.9845846,-0.4954835,-0.9712711,0.02629084,1.259612,0.2916491,-0.6274385,0.7179427,-0.9569772,-0.33486,-0.8754543,-0.4343181,-0.3333328,-0.9843361,0.8987702,-0.6520395,0.1050523,-1.016055,-0.7539621,-0.5586461,-0.1659423,-0.986794,-0.7445821,-0.5542227,1.157459,0.4930168
14340000000.0,0.6426672,-0.1726044,0.1057525,-1.122528,-1.006812,-0.2946303,-0.07510815,-1.108331,-0.7054886,-0.6586491,0.7064205,1.07005,-0.9414883,-0.1600904,-0.2047989,-0.9961519,-0.5241933,-0.8270326,0.239937,-1.014408,1.092707,0.148025,0.8044069,-0.6289986,-0.3572329,-0.855757,0.3689415,-0.9196442,-0.1283868,-0.9076215,0.4877936,1.151097
14398000000.0,-0.5956894,0.3155881,0.8678266,-0.6921779,-0.2459378,-1.002092,0.9117551,-0.6006439,-0.02928906,-0.9465479,-0.2613613,1.273043,-0.3281465,-0.8782696,0.7494878,-0.6575982,-0.02602976,-0.9709095,0.7293001,-0.7405691,0.6948025,0.8475491,1.007936,0.1456054,0.1335242,-0.9014313,0.784982,-0.5818743,0.5510464,-0.7201025,-0.4887897,1.166355
14456000000.0,0.5838328,-0.2998619,1.090419,0.1537858,0.7423081,-0.7024027,0.9568704,0.5064377,0.6458114,-0.6674367,-1.170651,0.6632091,0.5901529,-0.7177497,0.9311698,0.3310472,0.473311,-0.8303323,0.9969161,-0.2409596,-0.09776635,1.094556,0.5814583,0.8207802,0.5751583,-0.6902958,0.9649193,-0.07714238,0.8871032,-0.1040372,-1.238834,0.4037551
14514000000.0,-0.5274836,0.4302365,0.6268238,0.9004561,0.9689841,0.295973,0.01764984,1.077099,0.9173015,0.004941745,-1.271374,-0.5454825,0.9025656,0.1489778,0.164856,0.961905,0.8326108,-0.4398974,0.9609983,0.3379863,-0.8914957,0.6700732,-0.2072201,0.9760152,0.8457036,-0.2765494,0.8524811,0.4534855,0.6853668,0.5632923,-1.100592,-0.7525001
14572000000.0,0.4889433,-0.4318137,-0.2309397,1.081722,0.2329523,0.9878128,-0.9354565,0.5465945,0.6283752,0.6611072,-0.3216132,-1.340147,0.3297226,0.8516935,-0.7565703,0.6194275,0.9338687,0.0848717,0.614323,0.8152681,-1.097899,-0.2887563,-0.8578855,0.5089141,0.858905,0.2180545,0.4710424,0.8464523,0.07021028,0.8798385,-0.07208057,-1.327297
14630000000.0,-0.4360717,0.5216228,-0.9517673,0.5738342,-0.7347729,0.6954302,-0.9412296,-0.5468315,-0.03921405,0.9116191,0.81057,-1.076506,-0.5591583,0.7112969,-0.9149792,-0.3450628,0.7392889,0.5817233,0.06616531,1.031019,-0.4336413,-1.058983,-0.9642045,-0.2890031,0.6079607,0.6425026,-0.06156266,0.9718235,-0.5847321,0.6624891,0.9465858,-0.8951862
14688000000.0,0.3785968,-0.5341862,-1.087627,-0.3017261,-0.9764233,-0.2945448,0.01599101,-1.102166,-0.6790386,0.6115586,1.300878,-0.1376846,-0.8983599,-0.1290359,-0.152095,-0.9742503,0.322254,0.8937948,-0.5031779,0.9169994,0.5512168,-0.9977319,-0.4609766,-0.9105561,0.1820844,0.8661123,-0.5703264,0.7962627,-0.8798496,0.0469309,1.267627,0.07485726
14746000000.0,-0.3005641,0.59979,-0.5427508,-0.9971517,-0.2287589,-0.9931051,0.972752,-0.5288166,-0.9059849,-0.05433396,1.002788,0.7899107,-0.3382433,-0.835919,0.7689697,-0.6173939,-0.1835919,0.9332417,-0.915402,0.5273374,1.097643,-0.2568061,0.3405227,-0.9646634,-0.2877707,0.8299237,-0.8997968,0.3851513,-0.6397223,-0.5944995,0.8334167,0.9272451
14804000000.0,0.2424775,-0.6098717,0.3482965,-1.086347,0.7625799,-0.6750979,0.9277268,0.6082259,-0.5886341,-0.6791634,0.1883549,1.255875,0.5650547,-0.6909743,0.901568,0.378078,-0.6285826,0.7095771,-1.057001,-0.01158558,0.9492216,0.5832985,0.9341174,-0.4207377,-0.665124,0.5660546,-0.9691168,-0.1288153,-0.01757723,-0.8698834,-0.05179134,1.243955
14862000000.0,-0.174625,0.6520172,1.030686,-0.5047901,0.9587473,0.3523505,-0.102852,1.10924,0.0756242,-0.8831919,-0.7702056,1.045912,0.871438,0.164867,0.09198,0.9673721,-0.8928617,0.2964623,-0.9048489,-0.5444384,0.2880509,1.071146,0.9453025,0.3859157,-0.8519035,0.1552786,-0.7704501,-0.5988272,0.6090184,-0.6120726,-0.9563194,0.8393989
14920000000.0,0.08436421,-0.6402896,1.08427,0.3969484,0.1454532,1.013393,-1.033,0.4297754,0.6798558,-0.5492465,-1.344516,0.1138077,0.2629754,0.8358756,-0.8049231,0.526684,-0.9137141,-0.1939314,-0.5024205,-0.9301248,-0.5474341,0.9768523,0.3681501,0.9513276,-0.80765,-0.2915055,-0.3612263,-0.9057683,0.8582187,0.01535235,-1.298014,-0.2014751
14978000000.0,-0.04970817,0.6771488,0.468967,1.061999,-0.8178984,0.6103455,-0.8697397,-0.7108895,0.8539925,0.1108343,-0.930513,-1.01932,-0.6046281,0.6217263,-0.837931,-0.4629179,-0.6815113,-0.6273271,0.04318928,-1.060864,-1.110837,0.2655445,-0.4417113,0.9213482,-0.5405763,-0.6518193,0.1487123,-0.9614983,0.5780678,0.6253268,-0.6318659,-1.172014
15036000000.0,-0.06862959,-0.6516914,-0.4482677,1.080826,-0.9248312,-0.428959,0.2173401,-1.109624,0.4998718,0.6881469,0.2526295,-1.348547,-0.8221037,-0.2363235,0.01700094,-0.952229,-0.2580662,-0.8845636,0.5868307,-0.8932036,-0.9261472,-0.7027413,-0.9802207,0.3139895,-0.1247784,-0.8270586,0.6229233,-0.74741,-0.05184073,0.8435434,0.5366784,-1.202322
15094000000.0,0.05298061,0.6682087,-1.103868,0.4370821,-0.07711141,-1.019384,1.089954,-0.351043,-0.1529414,0.8285546,1.176209,-0.6376592,-0.1867654,-0.8310658,0.8501432,-0.4414482,0.2402472,-0.889159,0.9762544,-0.4655349,-0.006329903,-1.171671,-0.9100304,-0.4976203,0.3212809,-0.7635299,0.9220536,-0.3188198,-0.6382116,0.5392584,1.232251,-0.3531536
15152000000.0,-0.2068484,-0.6208623,-1.084399,-0.4888518,0.8428177,-0.5613664,0.8423752,0.7782063,-0.697678,0.4544584,1.222607,0.4228462,0.6245191,-0.5598145,0.7979161,0.5227583,0.6697261,-0.6325038,1.087946,0.1084424,0.9115382,-0.7241365,-0.2698235,-1.010915,0.6691693,-0.4747234,0.9522913,0.2105561,-0.8223113,-0.09300405,1.070607,0.6374398
15210000000.0,0.2190892,0.6318917,-0.3993697,-1.128811,0.8984869,0.467047,-0.2730263,1.11776,-0.8062395,-0.1921466,0.561931,1.132377,0.7869316,0.2779187,-0.07286417,0.9485202,0.9029262,-0.1908761,0.8794177,0.6599071,1.125287,0.2088554,0.5431506,-0.9020241,0.817367,-0.05136639,0.7036045,0.6794806,-0.4978833,-0.6578769,0.3108449,1.188272
15268000000.0,-0.3294479,-0.563206,0.538642,-1.072997,0.01976713,1.013952,-1.113514,0.2954516,-0.4182714,-0.7138543,-0.3744459,1.211854,0.1336021,0.8226962,-0.8658825,0.3905217,0.8744836,0.2961074,0.4207567,1.018569,0.6267079,0.9414827,1.024971,-0.2333044,0.7270328,0.3764956,0.254137,0.9451323,0.133895,-0.8114678,-0.6203133,1.075173
15326000000.0,0.3386549,0.5828773,1.149386,-0.3536001,-0.8846358,0.5016889,-0.7902657,-0.8399561,0.2248914,-0.7986196,-1.157228,0.6055396,-0.6609501,0.5094944,-0.7539446,-0.5749406,0.602586,0.6997197,-0.1570141,1.088208,-0.2066547,1.115937,0.8755016,0.5772679,0.4331738,0.6969416,-0.2666469,0.9408396,0.6808346,-0.4626644,-1.245998,0.2868805
